Gene	Ensembl
Gm38384	ENSMUSG00000102593
Rps27-ps1	ENSMUSG00000081429
Vapb	ENSMUSG00000054455
Gm38250	ENSMUSG00000104168
Gm20342	ENSMUSG00000101599
Tm4sf19	ENSMUSG00000079625
Gm14371	ENSMUSG00000085938
Gm14336	ENSMUSG00000082543
Mrps21	ENSMUSG00000054312
Atp5k-ps2	ENSMUSG00000081700
Vamp7-ps	ENSMUSG00000082519
Vmn2r121	ENSMUSG00000072049
Gm15133	ENSMUSG00000087175
Gm20056	ENSMUSG00000103847
Rps12-ps6	ENSMUSG00000096831
Astx1a	ENSMUSG00000095420
Trim12a	ENSMUSG00000066258
Stx16	ENSMUSG00000027522
Ciart	ENSMUSG00000038550
C920021L13Rik	ENSMUSG00000080727
BC028528	ENSMUSG00000038543
Npepl1	ENSMUSG00000039263
Nr2c2	ENSMUSG00000005893
Gm9451	ENSMUSG00000099717
Rps12-ps11	ENSMUSG00000094238
Gm10714	ENSMUSG00000074555
Gm44249	ENSMUSG00000108199
Mrps25	ENSMUSG00000014551
Gm11706	ENSMUSG00000084930
Trim34b	ENSMUSG00000090215
Sell	ENSMUSG00000026581
A930004J17Rik	ENSMUSG00000102602
Gm12992	ENSMUSG00000085667
Gm12978	ENSMUSG00000083013
Srsf4	ENSMUSG00000028911
Gchfr	ENSMUSG00000046814
Trim12c	ENSMUSG00000057143
Ptrh1	ENSMUSG00000053746
Zfyve19	ENSMUSG00000068580
Cfap157	ENSMUSG00000038987
Trim30b	ENSMUSG00000052749
Gm14137	ENSMUSG00000055926
Gm14138	ENSMUSG00000081572
Dnajc17	ENSMUSG00000034278
Gnas	ENSMUSG00000027523
Cacna1c	ENSMUSG00000051331
Smurf2	ENSMUSG00000018363
Gm16587	ENSMUSG00000090081
Selp	ENSMUSG00000026580
F5	ENSMUSG00000026579
Gm16548	ENSMUSG00000086593
Gm16588	ENSMUSG00000089790
Gm11707	ENSMUSG00000086481
Kpna2	ENSMUSG00000018362
Ppp1r14d	ENSMUSG00000027317
Gm11708	ENSMUSG00000083356
1810010H24Rik	ENSMUSG00000078607
Slc19a2	ENSMUSG00000040918
Spint1	ENSMUSG00000027315
Nespas	ENSMUSG00000086537
Ctsz	ENSMUSG00000016256
Nelfcd	ENSMUSG00000016253
Bptf	ENSMUSG00000040481
Rpl30-ps5	ENSMUSG00000082641
Tubb1	ENSMUSG00000016255
Atp5e	ENSMUSG00000016252
Ccdc181	ENSMUSG00000026578
Slmo2	ENSMUSG00000016257
Gm14385	ENSMUSG00000080158
Vmn1r-ps1	ENSMUSG00000082353
Zfp831	ENSMUSG00000050600
Edn3	ENSMUSG00000027524
Gm14617	ENSMUSG00000084795
Gm14618	ENSMUSG00000087215
Gm14616	ENSMUSG00000086177
Gm14444	ENSMUSG00000078906
Gm16354	ENSMUSG00000085608
Gm14445	ENSMUSG00000082112
Gm14393	ENSMUSG00000078905
Gm14439	ENSMUSG00000084050
Gm14387	ENSMUSG00000080888
Gm14392	ENSMUSG00000081949
Gm14399	ENSMUSG00000090093
Nme7	ENSMUSG00000026575
Gm16355	ENSMUSG00000087588
Gm14443	ENSMUSG00000078902
Gm14391	ENSMUSG00000078903
Gm14442	ENSMUSG00000082376
Gm14438	ENSMUSG00000084323
Gm14440	ENSMUSG00000078901
Atp1b1	ENSMUSG00000026576
Gm14298	ENSMUSG00000085699
Gm4631	ENSMUSG00000078899
Blzf1	ENSMUSG00000026577
Gm4723	ENSMUSG00000078898
Gm14297	ENSMUSG00000095231
Gm4724	ENSMUSG00000078897
Gm8923	ENSMUSG00000078896
Gm11007	ENSMUSG00000094475
Gm16359	ENSMUSG00000084852
Gm4245	ENSMUSG00000095545
Gm37411	ENSMUSG00000103493
Rhov	ENSMUSG00000034226
Gm14175	ENSMUSG00000084015
Dcp1b	ENSMUSG00000041477
Gm18981	ENSMUSG00000100867
Gm13012	ENSMUSG00000085823
Ece1	ENSMUSG00000057530
Gm15180	ENSMUSG00000083244
Gm15182	ENSMUSG00000082528
Gm5257	ENSMUSG00000082012
Gm29065	ENSMUSG00000099996
Gm29068	ENSMUSG00000101763
Rps12-ps26	ENSMUSG00000081103
Gm11715	ENSMUSG00000087596
Nol11	ENSMUSG00000018433
Acsm2	ENSMUSG00000030945
Gm17751	ENSMUSG00000100553
Gm29069	ENSMUSG00000100827
Gm816	ENSMUSG00000100534
Gm38265	ENSMUSG00000102904
Vps18	ENSMUSG00000034216
Prpf40a	ENSMUSG00000061136
Gm14207	ENSMUSG00000074912
Dll4	ENSMUSG00000027314
Gm11718	ENSMUSG00000081360
Gm11714	ENSMUSG00000087113
Gm11713	ENSMUSG00000085245
Gm11716	ENSMUSG00000086298
Gm11712	ENSMUSG00000087683
Pitpnc1	ENSMUSG00000040430
Gm11719	ENSMUSG00000081995
Epha4	ENSMUSG00000026235
Chac1	ENSMUSG00000027313
Gm28386	ENSMUSG00000101849
Psmd12	ENSMUSG00000020720
Gm11722	ENSMUSG00000086442
Gm32391	ENSMUSG00000104011
Gm37732	ENSMUSG00000103226
Gm26685	ENSMUSG00000097281
D630023O14Rik	ENSMUSG00000102389
Gm37184	ENSMUSG00000102761
Gm37853	ENSMUSG00000102897
Gm37754	ENSMUSG00000103383
Gm36945	ENSMUSG00000102163
Ino80	ENSMUSG00000034154
C330019F10Rik	ENSMUSG00000085864
Gm32569	ENSMUSG00000103659
Gm37403	ENSMUSG00000103320
Dpt	ENSMUSG00000026574
Xcl1	ENSMUSG00000026573
Gm20743	ENSMUSG00000104117
Gm11649	ENSMUSG00000083996
A830035A12Rik	ENSMUSG00000059706
Helz	ENSMUSG00000020721
1700029M03Rik	ENSMUSG00000101189
4930568G15Rik	ENSMUSG00000102408
Tbx19	ENSMUSG00000026572
Gm16550	ENSMUSG00000089967
Sft2d2	ENSMUSG00000040848
Gm14208	ENSMUSG00000082369
Exd1	ENSMUSG00000048647
Tiprl	ENSMUSG00000040843
Gm38190	ENSMUSG00000102302
Chp1	ENSMUSG00000014077
Gpr161	ENSMUSG00000040836
Cacng1	ENSMUSG00000020722
Cacng4	ENSMUSG00000020723
Gm11650	ENSMUSG00000087184
Gm38368	ENSMUSG00000104427
Gm37864	ENSMUSG00000102401
Dcaf6	ENSMUSG00000026571
1700020I14Rik	ENSMUSG00000085438
Cacng5	ENSMUSG00000040373
Oip5	ENSMUSG00000072980
Nusap1	ENSMUSG00000027306
Mpc2	ENSMUSG00000026568
Gm37860	ENSMUSG00000103763
Gm11655	ENSMUSG00000084978
Apoh	ENSMUSG00000000049
Prkca	ENSMUSG00000050965
Gm11657	ENSMUSG00000086078
Gm11656	ENSMUSG00000084916
Ndufaf1	ENSMUSG00000027305
H3f3c	ENSMUSG00000082029
Gm14383	ENSMUSG00000081416
Gm38325	ENSMUSG00000103583
Adcy10	ENSMUSG00000026567
Gm18186	ENSMUSG00000103059
Rtf1	ENSMUSG00000027304
Gm11667	ENSMUSG00000082544
Itpka	ENSMUSG00000027296
Ltk	ENSMUSG00000027297
Cep112	ENSMUSG00000020728
Olfr1397-ps1	ENSMUSG00000081016
Cep112it	ENSMUSG00000085811
Cep112os1	ENSMUSG00000086761
Rpl23a-ps14	ENSMUSG00000083723
Gm38210	ENSMUSG00000104474
Gm37559	ENSMUSG00000103098
Mpzl1	ENSMUSG00000026566
Gm18407	ENSMUSG00000104517
Rcsd1	ENSMUSG00000040723
Rpap1	ENSMUSG00000034032
Gm37073	ENSMUSG00000103686
Gm34767	ENSMUSG00000103242
Creg1	ENSMUSG00000040713
Gm36972	ENSMUSG00000104306
Pou2f1	ENSMUSG00000026565
Gm16565	ENSMUSG00000089829
Gm32999	ENSMUSG00000102363
Gm37469	ENSMUSG00000102154
Cd247	ENSMUSG00000005763
Gm37856	ENSMUSG00000103768
Gm17976	ENSMUSG00000099008
Axin2	ENSMUSG00000000142
Gm11670	ENSMUSG00000086268
Gm11668	ENSMUSG00000081392
E030025P04Rik	ENSMUSG00000078605
Gm11658	ENSMUSG00000081524
Rgs9	ENSMUSG00000020599
Tyro3	ENSMUSG00000027298
1700096J18Rik	ENSMUSG00000099630
Gm11696	ENSMUSG00000056687
Gna13	ENSMUSG00000020611
9930022D16Rik	ENSMUSG00000045065
Amz2	ENSMUSG00000020610
Slc16a6	ENSMUSG00000041920
Gm15642	ENSMUSG00000085326
Arsg	ENSMUSG00000020604
Gm13998	ENSMUSG00000081056
Mga	ENSMUSG00000033943
Wipi1	ENSMUSG00000041895
Gm11685	ENSMUSG00000086733
Prkar1a	ENSMUSG00000020612
Gm13999	ENSMUSG00000087458
Mapkbp1	ENSMUSG00000033902
Fam20a	ENSMUSG00000020614
Gm11684	ENSMUSG00000085734
Gm11683	ENSMUSG00000087139
1700012B07Rik	ENSMUSG00000020617
Jmjd7	ENSMUSG00000098789
Pla2g4b	ENSMUSG00000098488
Gm28042	ENSMUSG00000033852
1700023C21Rik	ENSMUSG00000087393
Gm11697	ENSMUSG00000085629
Abca8b	ENSMUSG00000020620
4930451G09Rik	ENSMUSG00000022543
Marf1	ENSMUSG00000060657
Gm21789	ENSMUSG00000094211
Ccdc178	ENSMUSG00000024306
Trim36	ENSMUSG00000033949
Slc6a7	ENSMUSG00000052026
Lrtm1	ENSMUSG00000045776
Slc35d3	ENSMUSG00000050473
Psmg2	ENSMUSG00000024537
Commd10	ENSMUSG00000042705
Rpl17	ENSMUSG00000062328
Zfp608	ENSMUSG00000052713
Tbc1d32	ENSMUSG00000038122
Atp6v1c1	ENSMUSG00000022295
Prss34	ENSMUSG00000056399
Tube1	ENSMUSG00000019845
Sik1	ENSMUSG00000024042
Slmo1	ENSMUSG00000024530
Cyp4f40	ENSMUSG00000090700
Slc37a1	ENSMUSG00000024036
Upf1	ENSMUSG00000058301
Dgcr14	ENSMUSG00000003527
Gm17542	ENSMUSG00000091731
Atxn10	ENSMUSG00000016541
Gm21876	ENSMUSG00000095316
Fam26e	ENSMUSG00000049872
Mt1	ENSMUSG00000031765
Stub1	ENSMUSG00000039615
Gm11146	ENSMUSG00000079546
Tymp	ENSMUSG00000022615
Pim3	ENSMUSG00000035828
Kctd1	ENSMUSG00000036225
Pdp2	ENSMUSG00000048371
Ces2h	ENSMUSG00000091813
Snx4	ENSMUSG00000022808
Nol3	ENSMUSG00000014776
Lingo3	ENSMUSG00000051067
Slc7a6os	ENSMUSG00000033106
Ik	ENSMUSG00000024474
A130006I12Rik	ENSMUSG00000069136
Cenpn	ENSMUSG00000031756
Dennd1c	ENSMUSG00000002668
Sstr5	ENSMUSG00000050824
Snai3	ENSMUSG00000006587
Zfp148	ENSMUSG00000022811
Anapc15-ps	ENSMUSG00000074780
Ldlrad2	ENSMUSG00000094035
Odc1	ENSMUSG00000011179
Cdkn2aip	ENSMUSG00000038069
AC124606.1	ENSMUSG00000095523
Fam162a	ENSMUSG00000003955
Fam91a1	ENSMUSG00000037119
Psen1	ENSMUSG00000019969
Gm9987	ENSMUSG00000055958
Abhd6	ENSMUSG00000025277
Fermt3	ENSMUSG00000024965
Gdnf	ENSMUSG00000022144
Gm21798	ENSMUSG00000094296
A730018C14Rik	ENSMUSG00000047828
Ccnb1ip1	ENSMUSG00000071470
Trappc12	ENSMUSG00000020628
Lnpep	ENSMUSG00000023845
Bphl	ENSMUSG00000038286
BC031181	ENSMUSG00000036299
8030462N17Rik	ENSMUSG00000047466
Ly86	ENSMUSG00000021423
Nthl1	ENSMUSG00000041429
Abhd17b	ENSMUSG00000047368
Akap8	ENSMUSG00000024045
1700030J22Rik	ENSMUSG00000031847
Slc3a1	ENSMUSG00000024131
Il25	ENSMUSG00000040770
Liph	ENSMUSG00000044626
Smc5	ENSMUSG00000024943
Pycrl	ENSMUSG00000022571
Mvb12a	ENSMUSG00000031813
Cdr1	ENSMUSG00000090546
Gpr15	ENSMUSG00000047293
Rbfox2	ENSMUSG00000033565
S100a2	ENSMUSG00000094018
Nap1l1	ENSMUSG00000058799
Cpsf1	ENSMUSG00000034022
Neil2	ENSMUSG00000035121
Prr7	ENSMUSG00000034686
Zfp759	ENSMUSG00000057396
Pdcd6	ENSMUSG00000021576
Rcan1	ENSMUSG00000022951
Tacr2	ENSMUSG00000020081
Gm10563	ENSMUSG00000073682
4930533K18Rik	ENSMUSG00000047692
Polr2g	ENSMUSG00000071662
Scara3	ENSMUSG00000034463
Kdelr3	ENSMUSG00000010830
Zbtb21	ENSMUSG00000046962
Cdyl	ENSMUSG00000059288
Dok4	ENSMUSG00000040631
Tecr	ENSMUSG00000031708
Cxcl14	ENSMUSG00000021508
Col4a3bp	ENSMUSG00000021669
Ddx17	ENSMUSG00000055065
Bloc1s2	ENSMUSG00000057506
Mt2	ENSMUSG00000031762
Sbno2	ENSMUSG00000035673
Elmo3	ENSMUSG00000014791
Psd	ENSMUSG00000037126
Fam160b1	ENSMUSG00000033478
Gm7942	ENSMUSG00000092166
Fam228a	ENSMUSG00000079177
Cdh3	ENSMUSG00000061048
Htr1a	ENSMUSG00000021721
Rfwd3	ENSMUSG00000033596
Utp15	ENSMUSG00000041747
Dmtn	ENSMUSG00000022099
9230110C19Rik	ENSMUSG00000053070
Olfr883	ENSMUSG00000094461
Pfn4	ENSMUSG00000020639
Foxr1	ENSMUSG00000074397
Nanos1	ENSMUSG00000072437
Gm21964	ENSMUSG00000095941
Plcd1	ENSMUSG00000010660
Gm20721	ENSMUSG00000090625
Mif	ENSMUSG00000033307
Gorasp1	ENSMUSG00000032513
Heatr5b	ENSMUSG00000039414
Rnf144a	ENSMUSG00000020642
Med4	ENSMUSG00000022109
Gm9857	ENSMUSG00000051638
Gm4775	ENSMUSG00000090538
Slc44a2	ENSMUSG00000057193
Gm10540	ENSMUSG00000073569
Gm22346	ENSMUSG00000095035
Gm25259	ENSMUSG00000064982
Gm23301	ENSMUSG00000064647
Wbp4	ENSMUSG00000022023
n-R5-8s1	ENSMUSG00000065922
Gm26171	ENSMUSG00000089047
Gm23606	ENSMUSG00000095437
Gm28022	ENSMUSG00000098903
Gm27535	ENSMUSG00000098541
Gm23310	ENSMUSG00000096454
Gm23378	ENSMUSG00000064876
Gm10493	ENSMUSG00000073367
Gm23800	ENSMUSG00000093303
Upk3a	ENSMUSG00000022435
Gm24065	ENSMUSG00000088112
Gm24523	ENSMUSG00000065899
Gm24515	ENSMUSG00000092701
Gm24577	ENSMUSG00000089205
Olfr985	ENSMUSG00000049073
Gm22753	ENSMUSG00000065591
Mir7673	ENSMUSG00000099072
Gm25271	ENSMUSG00000087898
n-R5s88	ENSMUSG00000065107
Cmtm8	ENSMUSG00000041012
Heatr5a	ENSMUSG00000035181
AC117232.1	ENSMUSG00000105001
Gm25414	ENSMUSG00000075760
Gm4938	ENSMUSG00000071193
Gm26088	ENSMUSG00000088521
Gm23763	ENSMUSG00000088970
Gm21775	ENSMUSG00000095860
Snord116l16	ENSMUSG00000095374
Gm24712	ENSMUSG00000096331
Gm26657	ENSMUSG00000096930
Gm24005	ENSMUSG00000089084
Endou	ENSMUSG00000022468
Gm23388	ENSMUSG00000089213
Gm25564	ENSMUSG00000077792
Gm10184	ENSMUSG00000066878
n-R5s50	ENSMUSG00000065102
Gm10916	ENSMUSG00000078125
Mir8108	ENSMUSG00000099142
Gm23820	ENSMUSG00000089075
Gm23932	ENSMUSG00000096290
Gm10750	ENSMUSG00000074739
Gm24612	ENSMUSG00000065201
Mir669a-1	ENSMUSG00000096583
Gm21863	ENSMUSG00000095470
Gm25008	ENSMUSG00000065743
Gm25423	ENSMUSG00000088234
Gm23199	ENSMUSG00000089437
Gm27731	ENSMUSG00000098993
Gm24910	ENSMUSG00000087914
Gm24436	ENSMUSG00000088514
Snord22	ENSMUSG00000065087
Gm25937	ENSMUSG00000094471
Gm27597	ENSMUSG00000098992
Mir1197	ENSMUSG00000080687
Gm23569	ENSMUSG00000096880
Gm27387	ENSMUSG00000098481
n-R5s8	ENSMUSG00000077309
Gm24304	ENSMUSG00000095594
Chaf1a	ENSMUSG00000002835
Gm22229	ENSMUSG00000064921
Gm22136	ENSMUSG00000089376
Gm26300	ENSMUSG00000076237
Mir7671	ENSMUSG00000099153
AC139186.1	ENSMUSG00000104767
Gm25610	ENSMUSG00000077204
Gm26141	ENSMUSG00000093040
Gm22669	ENSMUSG00000089348
Mir669j	ENSMUSG00000095340
Gm22253	ENSMUSG00000096285
Gm24461	ENSMUSG00000064669
4921513I03Rik	ENSMUSG00000044544
Gm25185	ENSMUSG00000088379
Gm26176	ENSMUSG00000065729
Gm24891	ENSMUSG00000077579
Gm25284	ENSMUSG00000095531
Gm25766	ENSMUSG00000077289
Gm25405	ENSMUSG00000064907
Gm24557	ENSMUSG00000077884
Gm24722	ENSMUSG00000096415
Gm23027	ENSMUSG00000089396
Mir6911	ENSMUSG00000098672
Gm23132	ENSMUSG00000077442
Mir6364	ENSMUSG00000098675
Gm26447	ENSMUSG00000064382
Gm25972	ENSMUSG00000093115
Klhl29	ENSMUSG00000020627
Gm22867	ENSMUSG00000088124
Gm25038	ENSMUSG00000064862
n-R5s107	ENSMUSG00000096367
Gm25004	ENSMUSG00000065745
Gm22978	ENSMUSG00000064541
Gm23530	ENSMUSG00000077752
Mir326	ENSMUSG00000065571
Mir8101	ENSMUSG00000098863
Gm23613	ENSMUSG00000064530
Cpt1a	ENSMUSG00000024900
Gm23022	ENSMUSG00000089393
Tslp	ENSMUSG00000024379
Gm23911	ENSMUSG00000077784
Gm25211	ENSMUSG00000096303
Gm23892	ENSMUSG00000088730
Gm24889	ENSMUSG00000077576
Capsl	ENSMUSG00000039676
Crim1	ENSMUSG00000024074
Gm25773	ENSMUSG00000080368
Gm26167	ENSMUSG00000089048
Mir466n	ENSMUSG00000077991
n-R5s100	ENSMUSG00000094720
Gm22426	ENSMUSG00000076999
Gm23500	ENSMUSG00000088360
Gm24755	ENSMUSG00000096535
Gm27717	ENSMUSG00000099168
Gm25958	ENSMUSG00000092855
Rai14	ENSMUSG00000022246
Acta1	ENSMUSG00000031972
Gm23216	ENSMUSG00000095121
Mon2	ENSMUSG00000034602
Gm25440	ENSMUSG00000088904
Gm26287	ENSMUSG00000089512
Mir6389	ENSMUSG00000099203
Tespa1	ENSMUSG00000034833
Mir5615-1	ENSMUSG00000106347
Gm22313	ENSMUSG00000088633
CAAA01205117.1	ENSMUSG00000094431
Mir7k	ENSMUSG00000098687
Gm24338	ENSMUSG00000077393
Ghitm	ENSMUSG00000041028
Mir30d	ENSMUSG00000065437
Gm26015	ENSMUSG00000077590
Gm24651	ENSMUSG00000087732
Snord45c	ENSMUSG00000065463
n-R5s105	ENSMUSG00000095966
Ccs	ENSMUSG00000034108
Gm22673	ENSMUSG00000077603
Gm24545	ENSMUSG00000089276
Gm26477	ENSMUSG00000084566
Capn15	ENSMUSG00000037326
Gm44453	ENSMUSG00000106368
Gm25332	ENSMUSG00000088663
Gm22803	ENSMUSG00000088674
Mir466e	ENSMUSG00000104933
Osbpl8	ENSMUSG00000020189
Ctsf	ENSMUSG00000083282
Gm21961	ENSMUSG00000079024
Vmn2r122	ENSMUSG00000096730
Gpr137b	ENSMUSG00000021306
Ranbp2	ENSMUSG00000003226
Tspan31	ENSMUSG00000006736
Tmem251	ENSMUSG00000046675
Syt16	ENSMUSG00000044912
Yae1d1	ENSMUSG00000075054
Ddit4	ENSMUSG00000020108
Hapln4	ENSMUSG00000007594
Opalin	ENSMUSG00000050121
Sar1a	ENSMUSG00000020088
BC048507	ENSMUSG00000064063
Olfr901	ENSMUSG00000052058
Slc4a7	ENSMUSG00000021733
Pdzd3	ENSMUSG00000032105
Tmprss6	ENSMUSG00000016942
Sipa1l1	ENSMUSG00000042700
Sstr3	ENSMUSG00000044933
Cnot10	ENSMUSG00000056167
Pibf1	ENSMUSG00000022064
Vip	ENSMUSG00000019772
Smarcc2	ENSMUSG00000025369
Zfyve1	ENSMUSG00000042628
Polr3a	ENSMUSG00000025280
Ilvbl	ENSMUSG00000032763
Edn1	ENSMUSG00000021367
Apoo-ps	ENSMUSG00000049233
5330417H12Rik	ENSMUSG00000049740
Ptdss1	ENSMUSG00000021518
Gm26075	ENSMUSG00000077250
Gm24808	ENSMUSG00000088618
Stk32a	ENSMUSG00000039954
Gm22805	ENSMUSG00000064673
Gm26488	ENSMUSG00000096387
Slc12a3	ENSMUSG00000031766
Gm26103	ENSMUSG00000087877
Mir6959	ENSMUSG00000098442
Mir133b	ENSMUSG00000065480
Gm23011	ENSMUSG00000077336
Gm23183	ENSMUSG00000084544
Gm26122	ENSMUSG00000065296
Ift43	ENSMUSG00000007867
Gm22636	ENSMUSG00000088767
Gm23153	ENSMUSG00000093064
Gm26154	ENSMUSG00000076294
Gm22102	ENSMUSG00000080380
Clybl	ENSMUSG00000025545
Gm26043	ENSMUSG00000080562
Gm24291	ENSMUSG00000088258
Mir7069	ENSMUSG00000098331
Gm22611	ENSMUSG00000088913
Prl2c2	ENSMUSG00000079092
Gm26241	ENSMUSG00000092685
Mir495	ENSMUSG00000070105
Gm24137	ENSMUSG00000095511
Slc12a7	ENSMUSG00000017756
Khsrp	ENSMUSG00000007670
Gm25127	ENSMUSG00000065270
Ahi1	ENSMUSG00000019986
Mir126a	ENSMUSG00000065540
Gm22557	ENSMUSG00000088429
Mir7679	ENSMUSG00000098840
Gm25678	ENSMUSG00000092725
Mir7648	ENSMUSG00000099319
Gm22609	ENSMUSG00000088911
Mir6405	ENSMUSG00000098952
Snord116l10	ENSMUSG00000094642
Inf2	ENSMUSG00000037679
Mir449c	ENSMUSG00000076146
Gm22261	ENSMUSG00000089316
Mir200a	ENSMUSG00000065400
Gm26246	ENSMUSG00000095618
Mir101a	ENSMUSG00000065451
Gm27341	ENSMUSG00000099097
Gm24958	ENSMUSG00000088634
Gm24029	ENSMUSG00000065862
Gm23705	ENSMUSG00000077558
Larp4	ENSMUSG00000023025
n-R5s79	ENSMUSG00000065005
Gm22144	ENSMUSG00000088027
Nhlrc1	ENSMUSG00000044231
Mir452	ENSMUSG00000070138
Gm23803	ENSMUSG00000094824
Gm24918	ENSMUSG00000064956
Pkd1	ENSMUSG00000032855
Gm27690	ENSMUSG00000098494
Gm24038	ENSMUSG00000064806
Mir6342	ENSMUSG00000099257
Snx18	ENSMUSG00000042364
Mir7212	ENSMUSG00000098719
Gm26496	ENSMUSG00000065084
Gm23673	ENSMUSG00000088099
Gm25249	ENSMUSG00000093212
Tmlhe	ENSMUSG00000079834
Gm27449	ENSMUSG00000098578
Snord111	ENSMUSG00000080396
Icam5	ENSMUSG00000032174
Mir744	ENSMUSG00000076460
Cdo1	ENSMUSG00000033022
Gm25851	ENSMUSG00000064728
Mir3108	ENSMUSG00000093241
Gm23272	ENSMUSG00000077241
Ftmt	ENSMUSG00000024510
Gm10479	ENSMUSG00000073184
Gm24554	ENSMUSG00000089279
Gm24998	ENSMUSG00000088533
Olfr935	ENSMUSG00000059595
Gm23121	ENSMUSG00000088278
Gm24520	ENSMUSG00000096673
Higd1a	ENSMUSG00000038412
Chat	ENSMUSG00000021919
Zfp438	ENSMUSG00000050945
Pcsk5	ENSMUSG00000024713
Ric8b	ENSMUSG00000035620
Rab18	ENSMUSG00000073639
Sacm1l	ENSMUSG00000025240
Srd5a2	ENSMUSG00000038541
Gm3893	ENSMUSG00000094293
Gm9823	ENSMUSG00000048316
Fut11	ENSMUSG00000039357
Gm10401	ENSMUSG00000072693
Naa40	ENSMUSG00000024764
Hsf2	ENSMUSG00000019878
Gm21188	ENSMUSG00000095609
AC132444.6	ENSMUSG00000096808
Gm3238	ENSMUSG00000095817
Pnldc1	ENSMUSG00000073460
Gm266	ENSMUSG00000010529
Olfr855	ENSMUSG00000043087
Zbtb3	ENSMUSG00000071661
Hapln1	ENSMUSG00000021613
Gm10181	ENSMUSG00000066810
Gm21596	ENSMUSG00000096006
Fam159b	ENSMUSG00000042655
Gm6245	ENSMUSG00000090475
Zfp516	ENSMUSG00000058881
Gm27820	ENSMUSG00000098688
Pld4	ENSMUSG00000052160
Mir6402	ENSMUSG00000098563
Pfdn1	ENSMUSG00000024346
Gm24284	ENSMUSG00000077428
Gm27796	ENSMUSG00000099316
Gm10719	ENSMUSG00000095547
Mir3098	ENSMUSG00000093157
Mir412	ENSMUSG00000065570
Mir874	ENSMUSG00000077962
Gm27826	ENSMUSG00000093023
Il12rb1	ENSMUSG00000000791
Gm24760	ENSMUSG00000094923
Olfr969	ENSMUSG00000094254
Gm11060	ENSMUSG00000079175
Mir367	ENSMUSG00000065413
Gm16380	ENSMUSG00000059830
Gm24303	ENSMUSG00000095596
Il9	ENSMUSG00000021538
Gm23923	ENSMUSG00000095414
Mir3470a	ENSMUSG00000095323
4930563M21Rik	ENSMUSG00000050702
Mir7034	ENSMUSG00000099197
Gm25979	ENSMUSG00000087802
Mcpt8	ENSMUSG00000022157
Gm24817	ENSMUSG00000070182
Gm24536	ENSMUSG00000065078
Gm24925	ENSMUSG00000094301
Gm23936	ENSMUSG00000096876
Gm813	ENSMUSG00000075002
Gm25136	ENSMUSG00000065187
Fam63b	ENSMUSG00000042444
Gm23268	ENSMUSG00000094486
AL954388.1	ENSMUSG00000105537
Atf4	ENSMUSG00000042406
Mir20a	ENSMUSG00000065442
Gm25104	ENSMUSG00000084425
Plekhs1	ENSMUSG00000035818
Gm25051	ENSMUSG00000089227
Gm26406	ENSMUSG00000089128
Sftpc	ENSMUSG00000022097
Gm4883	ENSMUSG00000066620
Gm24260	ENSMUSG00000065675
Arap3	ENSMUSG00000024451
Gm22797	ENSMUSG00000065924
Gm9945	ENSMUSG00000054450
Mir7223	ENSMUSG00000098989
Gm5616	ENSMUSG00000063543
Gm26264	ENSMUSG00000065212
Rab10	ENSMUSG00000020671
Gm10263	ENSMUSG00000066407
Gm27579	ENSMUSG00000088738
Mir5112	ENSMUSG00000092638
Gm22923	ENSMUSG00000092693
Gm23587	ENSMUSG00000088283
Gm25661	ENSMUSG00000088329
Gm26438	ENSMUSG00000064527
Gm5612	ENSMUSG00000074501
Gm25214	ENSMUSG00000077761
Snord116l6	ENSMUSG00000096190
Gm25656	ENSMUSG00000089091
Gm22429	ENSMUSG00000089178
Gm22624	ENSMUSG00000094454
Gm25693	ENSMUSG00000093184
Gm25996	ENSMUSG00000093134
Gm22165	ENSMUSG00000089039
Nt5dc3	ENSMUSG00000054027
Gm22967	ENSMUSG00000088581
Gm27867	ENSMUSG00000098537
Gm22817	ENSMUSG00000088073
Gm23855	ENSMUSG00000089002
Gm22925	ENSMUSG00000092697
Acp5	ENSMUSG00000001348
Mir3967	ENSMUSG00000106199
Gm23922	ENSMUSG00000095418
Gm25246	ENSMUSG00000093217
Gm25407	ENSMUSG00000077290
Gm27599	ENSMUSG00000098994
Gm44480	ENSMUSG00000105318
Gm23095	ENSMUSG00000065380
Mfsd5	ENSMUSG00000045665
Mir208b	ENSMUSG00000077928
Gm25150	ENSMUSG00000087746
Gm26050	ENSMUSG00000077830
Mirlet7e	ENSMUSG00000105758
Mir592	ENSMUSG00000076067
Tagln	ENSMUSG00000032085
Gm25588	ENSMUSG00000064435
Gm23128	ENSMUSG00000106007
Mrpl42	ENSMUSG00000062981
Gm27265	ENSMUSG00000099252
Gm22270	ENSMUSG00000077222
Gm24313	ENSMUSG00000064495
Mir5123	ENSMUSG00000096377
Gm22891	ENSMUSG00000089266
n-R5s51	ENSMUSG00000077661
Gm10271	ENSMUSG00000069518
Gm23463	ENSMUSG00000084417
Mir150	ENSMUSG00000065495
Mir206	ENSMUSG00000065559
Il18	ENSMUSG00000039217
Gm22010	ENSMUSG00000089414
Gm24275	ENSMUSG00000080430
Mir6371	ENSMUSG00000099221
Gm3086	ENSMUSG00000079076
Gm24541	ENSMUSG00000077059
Gm24330	ENSMUSG00000092841
Gm24512	ENSMUSG00000092704
Gm25885	ENSMUSG00000088404
