Gene	Ensembl
RP11-278J20.2	ENSG00000216687
SLC25A5P3	ENSG00000213673
SPDYE17	ENSG00000186645
WDSUB1	ENSG00000196151
RPL41P1	ENSG00000227063
RASA4	ENSG00000105808
ATF4P3	ENSG00000228218
RP5-1185K9.1	ENSG00000238034
RP11-554D14.7	ENSG00000257141
USP9YP34	ENSG00000233378
ZFY	ENSG00000067646
CTC-548K16.5	ENSG00000267379
ZDHHC4P1	ENSG00000238025
OR2M5	ENSG00000162727
RP11-640N20.8	ENSG00000266379
NWD2	ENSG00000174145
RP11-398G24.2	ENSG00000254303
RPL39L	ENSG00000163923
RP11-667F9.2	ENSG00000238124
RP11-1396O13.15	ENSG00000232773
LA16c-390E6.4	ENSG00000260051
LA16c-390E6.5	ENSG00000261641
HPS6	ENSG00000166189
AC010141.8	ENSG00000227989
PPP1R27	ENSG00000182676
LINC01360	ENSG00000233973
SMURF1	ENSG00000198742
CTB-54I1.1	ENSG00000254299
RPL13AP	ENSG00000231301
RP11-74E24.2	ENSG00000214558
TXNL4A	ENSG00000141759
LINC01554	ENSG00000236882
MRPS36P3	ENSG00000253814
RP11-449J21.5	ENSG00000267128
DNTT	ENSG00000107447
AC106801.1	ENSG00000253519
SRGAP1	ENSG00000196935
RP11-328P23.3	ENSG00000226767
RP11-341N2.3	ENSG00000281268
IGHV4-59	ENSG00000224373
CTB-47B11.1	ENSG00000253155
AC005391.2	ENSG00000267159
EEF1DP2	ENSG00000226721
RP11-440D17.4	ENSG00000273305
CTB-79E8.4	ENSG00000280318
RP11-495K9.5	ENSG00000255933
RP11-542H15.1	ENSG00000279663
RP11-467H10.1	ENSG00000213542
RP11-302K17.3	ENSG00000224302
YIPF1	ENSG00000058799
APIP	ENSG00000149089
PMS2P11	ENSG00000241350
AC006116.12	ENSG00000267192
LLNLR-260G6.1	ENSG00000275162
WT1	ENSG00000184937
PDCL3P4	ENSG00000244119
RP11-284F21.7	ENSG00000229953
RBBP4P4	ENSG00000214561
POT1-AS1	ENSG00000224897
UFD1L	ENSG00000070010
RP1-34B20.4	ENSG00000217275
GSDMD	ENSG00000104518
ZKSCAN3	ENSG00000189298
NPS	ENSG00000214285
THEM6	ENSG00000130193
AFAP1-AS1	ENSG00000272620
PTK2B	ENSG00000120899
HCN2	ENSG00000099822
AKAP8P1	ENSG00000234146
RP11-554D14.8	ENSG00000274395
RP11-157B13.7	ENSG00000279902
TNXA	ENSG00000224140
OR2M2	ENSG00000198601
PRAMEF25	ENSG00000229571
RP11-358H18.2	ENSG00000255335
TOR2A	ENSG00000160404
WBP5	ENSG00000185222
RP11-23D5.1	ENSG00000230365
RP11-358H18.3	ENSG00000254586
RP11-78L16.1	ENSG00000278630
DEFB131	ENSG00000186146
CTD-3224I3.3	ENSG00000255260
RP11-45H22.3	ENSG00000249016
EFTUD1	ENSG00000140598
ZNF705G	ENSG00000215372
TRAV31	ENSG00000249048
RNF40	ENSG00000103549
ATG10	ENSG00000152348
AXDND1	ENSG00000162779
AC105398.3	ENSG00000229224
RP5-1029F21.3	ENSG00000263015
RP11-468N14.12	ENSG00000249735
RP11-32D4.1	ENSG00000275130
RP11-802O23.3	ENSG00000272182
ANKRD36	ENSG00000135976
OR2M3	ENSG00000228198
DEFB4B	ENSG00000177257
CDRT15L2	ENSG00000214819
TRBV29-1	ENSG00000232869
RP4-668E10.3	ENSG00000278446
RP11-159H3.1	ENSG00000236762
RP11-452K12.7	ENSG00000231970
AC098614.1	ENSG00000223968
AP000432.1	ENSG00000280594
RP11-288A5.2	ENSG00000279725
ZNF526	ENSG00000167625
LILRA2	ENSG00000274000
KRTAP5-5	ENSG00000278302
LINC01153	ENSG00000227143
ATPIF1	ENSG00000130770
RP11-10F11.2	ENSG00000228303
CTA-384D8.35	ENSG00000272666
CLEC3B	ENSG00000163815
RP11-711M9.2	ENSG00000279181
RP11-452K12.6	ENSG00000231508
IPP	ENSG00000197429
RP11-795A2.2	ENSG00000225175
ATP5LP6	ENSG00000267376
ANKRD30BP3	ENSG00000275985
CCL23	ENSG00000276114
TRAV32	ENSG00000258905
RP11-74C3.1	ENSG00000224935
EBF3	ENSG00000108001
CLCN7	ENSG00000103249
TRIM26BP	ENSG00000231928
TRAV33	ENSG00000258812
BNIP3P30	ENSG00000279350
DRD1	ENSG00000184845
RP11-10F11.3	ENSG00000277174
AC068282.3	ENSG00000236682
SLC25A3P1	ENSG00000236253
RP11-575F12.3	ENSG00000278266
AP000362.1	ENSG00000223679
ZSWIM5P2	ENSG00000231258
MED15P6	ENSG00000257162
RP11-362F19.1	ENSG00000248810
FAM129A	ENSG00000135842
HCG17	ENSG00000240924
CTD-3214H19.16	ENSG00000269711
RP11-384K6.6	ENSG00000260404
AC004692.5	ENSG00000213717
RP11-585F1.8	ENSG00000254193
GAS7	ENSG00000007237
HSPD1P3	ENSG00000255128
TET3	ENSG00000187605
RP11-351M8.2	ENSG00000259546
XXbac-BCX254L4.4	ENSG00000275478
ZNF676	ENSG00000276219
GPS2P2	ENSG00000230951
RP11-71C5.2	ENSG00000225727
AC096559.2	ENSG00000223360
OARD1	ENSG00000124596
RP11-351M8.1	ENSG00000259649
EEF1DP1	ENSG00000228887
TMEM164	ENSG00000157600
bP-2189O9.2	ENSG00000278931
HRG	ENSG00000113905
RP11-384J4.2	ENSG00000258081
C8orf37	ENSG00000156172
RP11-269C23.4	ENSG00000280357
RP11-15G16.1	ENSG00000253396
GRM1	ENSG00000152822
JARID2-AS1	ENSG00000235488
HLA-L	ENSG00000239618
DEFB108P2	ENSG00000215371
USP14	ENSG00000101557
LILRP1	ENSG00000276447
REG4	ENSG00000134193
ZNRD1	ENSG00000206502
RP11-333O1.1	ENSG00000261117
RP11-382N13.1	ENSG00000242278
MIR4307HG	ENSG00000257612
RP11-483E23.7	ENSG00000260444
RP11-955H22.1	ENSG00000256292
RP11-185J20.1	ENSG00000278975
RP11-362F19.2	ENSG00000250189
XAF1	ENSG00000132530
ATP2B3	ENSG00000067842
RP11-467D10.2	ENSG00000180803
EGFLAM-AS1	ENSG00000249491
RP11-445N18.5	ENSG00000278121
DPY19L1P1	ENSG00000229358
OR7E35P	ENSG00000250425
CHCHD2P1	ENSG00000226902
RP11-293K19.1	ENSG00000270549
RP3-329E20.2	ENSG00000236936
LILRP1	ENSG00000274881
AC005487.2	ENSG00000225647
RP4-668E10.4	ENSG00000278254
ZNF300	ENSG00000145908
RP11-588G21.2	ENSG00000247131
ACTBL2	ENSG00000169067
TSPY18P	ENSG00000231874
RP4-668E10.2	ENSG00000271526
POU5F1	ENSG00000233911
KIR2DL1	ENSG00000278755
RP11-566K19.8	ENSG00000273679
TSC22D1	ENSG00000102804
GAPVD1	ENSG00000165219
ANKRD19P	ENSG00000187984
AP000439.3	ENSG00000255774
PIH1D3	ENSG00000080572
SPDL1	ENSG00000040275
GRK1	ENSG00000185974
RP11-83B20.9	ENSG00000278973
GALNT3	ENSG00000115339
HS3ST2	ENSG00000122254
RP11-83B20.8	ENSG00000280444
FBLN1	ENSG00000077942
TLL2	ENSG00000095587
LINC01197	ENSG00000248441
RP4-706G24.1	ENSG00000231953
GPI	ENSG00000282019
TRBJ1-1	ENSG00000282320
MRPL50P1	ENSG00000234587
RP11-542G1.3	ENSG00000251383
RP3-340B19.5	ENSG00000218749
RPS29P26	ENSG00000239320
MEIS3P2	ENSG00000188013
MRPL33	ENSG00000243147
METTL24	ENSG00000053328
RP11-542G1.1	ENSG00000251185
RP5-1159O4.1	ENSG00000272894
SCRG1	ENSG00000164106
MRLN	ENSG00000227877
RP11-667F9.1	ENSG00000235421
LSM14A	ENSG00000257103
RP11-484L7.1	ENSG00000250422
KRTAP5-6	ENSG00000277389
AC087499.4	ENSG00000232889
HCG17	ENSG00000236729
RP11-302K17.4	ENSG00000229629
AC087499.9	ENSG00000226096
HLA-DRB9	ENSG00000232705
RP11-451N19.3	ENSG00000279889
CTC-503J8.4	ENSG00000267563
RP11-275E15.3	ENSG00000280703
OR4B2P	ENSG00000255514
PRSS1	ENSG00000204983
RP11-343D24.2	ENSG00000275773
AC018696.1	ENSG00000280569
CBY1	ENSG00000100211
RP11-218E15.1	ENSG00000266364
CTC-503J8.8	ENSG00000280394
RP11-275E15.2	ENSG00000280881
RP4-704D21.2	ENSG00000234225
ZNF746	ENSG00000181220
RP11-400G3.5	ENSG00000276490
RP11-484L7.2	ENSG00000250017
AC105053.3	ENSG00000229498
IFNAR2	ENSG00000159110
KIAA0895	ENSG00000164542
AC087499.10	ENSG00000227685
GS1-594A7.5	ENSG00000237539
RP11-362F19.3	ENSG00000272632
RP3-382I10.7	ENSG00000213204
SMIM2	ENSG00000139656
H2AFZP1	ENSG00000213440
CSNK2A3	ENSG00000254598
IFITM10	ENSG00000281618
HCP5	ENSG00000227429
FMNL1	ENSG00000184922
AP2A2	ENSG00000281385
MED26	ENSG00000105085
NDE1	ENSG00000275911
OR4X2	ENSG00000172208
CTC-251D13.1	ENSG00000271795
AC087499.5	ENSG00000235546
PXT1	ENSG00000179165
RP11-256I23.1	ENSG00000268896
TIE1	ENSG00000066056
RP11-21J18.1	ENSG00000265257
GART	ENSG00000159131
CSNK2A1	ENSG00000101266
SLC2A9	ENSG00000109667
TMEM27	ENSG00000147003
RP11-107N7.1	ENSG00000253572
CLUL1	ENSG00000079101
AC067969.2	ENSG00000268055
ADRA2C	ENSG00000184160
CAP2	ENSG00000112186
FTH1P7	ENSG00000232187
RP11-25K19.1	ENSG00000167912
SPACA5	ENSG00000171489
TXNP7	ENSG00000217268
C9	ENSG00000113600
RP11-483L5.1	ENSG00000255462
MTCYBP27	ENSG00000259012
MKS1	ENSG00000011143
TMEM198	ENSG00000188760
RP11-567I13.1	ENSG00000255351
RP11-325M4.2	ENSG00000274844
SATB2-AS1	ENSG00000225953
RBBP4P3	ENSG00000276290
RFWD2P1	ENSG00000266613
SPIC	ENSG00000166211
ALOX12P1	ENSG00000264958
RP11-49O14.2	ENSG00000236095
MTND4P19	ENSG00000230338
RGS13	ENSG00000127074
RP11-95O2.1	ENSG00000267651
GGTLC3	ENSG00000274252
LINC01167	ENSG00000224758
GALNT18	ENSG00000110328
HCN1	ENSG00000164588
LINC01054	ENSG00000229723
RFX8	ENSG00000196460
FLJ21408	ENSG00000245888
LINC01166	ENSG00000232903
CYP2C18	ENSG00000108242
SPATA31E3P	ENSG00000274279
OR4X1	ENSG00000279260
NBPF4	ENSG00000196427
DNM1P50	ENSG00000259890
LRRC47	ENSG00000130764
UNC5A	ENSG00000113763
STK19B	ENSG00000248989
AC098614.2	ENSG00000213846
CTD-2023N9.1	ENSG00000250961
OR2M4	ENSG00000171180
AC009892.9	ENSG00000237323
RP11-192P3.4	ENSG00000272381
RP3-514P16.1	ENSG00000237682
VN1R105P	ENSG00000242856
RP11-464C19.2	ENSG00000230573
CH17-132F21.5	ENSG00000280491
SPTLC1P1	ENSG00000230397
RP11-222K16.1	ENSG00000271943
RP1-178F15.4	ENSG00000272030
SETP20	ENSG00000225094
RP11-551L14.6	ENSG00000256984
LHX5	ENSG00000089116
RPP21	ENSG00000239865
CSNK2B	ENSG00000232960
TMEM183AP1	ENSG00000227609
ULK4P2	ENSG00000260128
AC092646.2	ENSG00000227738
CTD-2576N18.1	ENSG00000279439
SLC8B1	ENSG00000089060
HBP1	ENSG00000105856
CTC-366B18.2	ENSG00000248881
FAM215B	ENSG00000232300
ARMCX1	ENSG00000126947
SUMO1P1	ENSG00000241721
RBMX2P3	ENSG00000223575
RP11-843A23.1	ENSG00000255084
RPL9P33	ENSG00000244071
SALL4P1	ENSG00000250308
LINC01494	ENSG00000228135
WARS2-IT1	ENSG00000224238
RP11-259G18.1	ENSG00000281144
RP11-415G4.1	ENSG00000274090
RP11-775H9.2	ENSG00000251567
PEX11G	ENSG00000104883
HNF4GP1	ENSG00000228611
USP9YP10	ENSG00000238135
RPS24P6	ENSG00000233158
CTB-47B11.3	ENSG00000248544
S100A1	ENSG00000160678
DDX39AP1	ENSG00000225777
SLC7A4	ENSG00000099960
AC139100.4	ENSG00000278000
FMR1-IT1	ENSG00000236337
EHD4	ENSG00000103966
VPS25P1	ENSG00000226755
RP11-15E18.1	ENSG00000259349
CTA-520D8.2	ENSG00000237445
RP11-92F20.1	ENSG00000274629
VWFP1	ENSG00000241717
RP11-303E16.7	ENSG00000245059
RP3-442L6.4	ENSG00000279127
KRT18P65	ENSG00000215807
RP11-15E18.3	ENSG00000267678
C12orf45	ENSG00000151131
MTCYBP7	ENSG00000227789
AC073325.2	ENSG00000226999
ERICH3-AS1	ENSG00000234497
RP11-583F2.1	ENSG00000264057
AC008269.2	ENSG00000229321
APLNR	ENSG00000134817
HCG14	ENSG00000237010
EXOC3-AS1	ENSG00000221990
SERPINE2	ENSG00000135919
RSL24D1P6	ENSG00000224452
MARK2P15	ENSG00000234931
EEF1B2	ENSG00000114942
OR7E163P	ENSG00000251166
AC097468.7	ENSG00000235024
PRAME	ENSG00000275013
WBP1LP3	ENSG00000253612
SEC11A	ENSG00000140612
AC005281.2	ENSG00000225606
KRT8P30	ENSG00000224928
RP11-341N2.4	ENSG00000280943
RP1-168P16.2	ENSG00000261574
RP11-549B18.1	ENSG00000259985
CDY4P	ENSG00000228411
RP11-32B5.4	ENSG00000258415
RPL7AP73	ENSG00000237952
IGHV3-6	ENSG00000253763
RP11-32B5.8	ENSG00000268531
AC137932.6	ENSG00000261253
CDK5R2	ENSG00000171450
SMO	ENSG00000128602
TUBA1C	ENSG00000167553
RP4-594A5.1	ENSG00000272328
LACE1	ENSG00000135537
OR7E162P	ENSG00000234386
DDX39B	ENSG00000229496
CXADRP2	ENSG00000258712
MED27	ENSG00000160563
IPMKP1	ENSG00000226507
RP5-827C21.2	ENSG00000236358
ABCA17P	ENSG00000238098
RP11-242O24.3	ENSG00000225750
RFESDP1	ENSG00000231650
AC137932.4	ENSG00000268218
C7orf49	ENSG00000122783
UBTFL3	ENSG00000204699
SPATA2P1	ENSG00000228319
SARNP	ENSG00000205323
RP1-168P16.3	ENSG00000270832
FGD6	ENSG00000180263
ESM1	ENSG00000164283
RP3-340N1.2	ENSG00000227066
B3GALT4	ENSG00000226936
TMEM40	ENSG00000088726
AC137932.5	ENSG00000260279
RP11-126O1.6	ENSG00000275418
RP5-827C21.1	ENSG00000235605
RP11-316N24.2	ENSG00000279305
RP11-776K3.1	ENSG00000255365
LYPLA2P1	ENSG00000228285
SKA1	ENSG00000262634
LRRC3C	ENSG00000204913
MYB-AS1	ENSG00000236703
PPP1R2P1	ENSG00000236488
AC006116.14	ENSG00000267145
SPC25	ENSG00000152253
AC006116.24	ENSG00000267776
SERTAD3	ENSG00000167565
RP11-718M20.5	ENSG00000249522
APOC3	ENSG00000110245
RP11-440D17.6	ENSG00000275497
RP11-90D11.1	ENSG00000253872
OCIAD1-AS1	ENSG00000248256
AC002366.3	ENSG00000232392
ERGIC2	ENSG00000087502
IGHV5-51	ENSG00000211966
LINC01024	ENSG00000245146
DDX39A	ENSG00000123136
AC009237.17	ENSG00000235959
ARMC10	ENSG00000282813
PRRC1	ENSG00000164244
AC005822.1	ENSG00000235554
KCNMB4	ENSG00000135643
LRRC8C	ENSG00000171488
SLC16A13	ENSG00000174327
PDE7A	ENSG00000205268
L1TD1	ENSG00000240563
SLC39A5	ENSG00000139540
TAP1	ENSG00000226173
SLC1A5	ENSG00000105281
ASB10	ENSG00000146926
BRDTP1	ENSG00000271209
NUCB2	ENSG00000070081
OSCP1	ENSG00000116885
RIOK3	ENSG00000101782
NOTCH4	ENSG00000235396
FCRLB	ENSG00000162746
CTD-2192J16.24	ENSG00000269590
EPSTI1	ENSG00000133106
RP5-944M2.4	ENSG00000256125
CTB-58E17.9	ENSG00000275665
NEMP2	ENSG00000189362
CTB-58E17.3	ENSG00000275532
SCIN	ENSG00000006747
UBR5	ENSG00000104517
AC073325.1	ENSG00000225537
RP11-464C19.3	ENSG00000226005
TCEB1P14	ENSG00000228193
EIF3LP1	ENSG00000258501
FAM183A	ENSG00000186973
EDN3	ENSG00000124205
RP5-1091N2.9	ENSG00000228427
OR2H5P	ENSG00000232173
ALDH1L2	ENSG00000136010
MSN	ENSG00000147065
CPSF2	ENSG00000165934
RP11-685G9.2	ENSG00000259514
TOX3	ENSG00000103460
COL11A2	ENSG00000206290
RPL12P12	ENSG00000236992
PARD6G-AS1	ENSG00000267270
TC2N	ENSG00000276776
RP11-16P20.3	ENSG00000253875
ARHGAP6	ENSG00000047648
SLC9B1P1	ENSG00000183704
HECW1	ENSG00000002746
SDAD1	ENSG00000198301
PP7080	ENSG00000188242
RP11-594N15.3	ENSG00000260398
GCSH	ENSG00000140905
CTD-2230M5.3	ENSG00000271686
CTD-2325K12.1	ENSG00000258856
POLRMTP1	ENSG00000266066
SMPD1	ENSG00000166311
IQSEC1	ENSG00000144711
RP11-771K4.1	ENSG00000256232
RNF139-AS1	ENSG00000245149
RP11-476I15.6	ENSG00000274727
PRR19	ENSG00000188368
KCNA10	ENSG00000143105
TMEM161B	ENSG00000164180
CTD-2286N8.2	ENSG00000267655
ERICH3	ENSG00000178965
SMIM2-IT1	ENSG00000235285
RP5-1099D15.1	ENSG00000235036
RP11-324D17.3	ENSG00000275147
TMPRSS7	ENSG00000176040
RPL3	ENSG00000100316
RP11-399J13.2	ENSG00000278952
RP11-631M21.7	ENSG00000276662
C11orf16	ENSG00000176029
SNRPGP8	ENSG00000226718
MTCO2P11	ENSG00000235917
CACUL1	ENSG00000151893
SLX4IP	ENSG00000149346
RP5-944M2.3	ENSG00000214043
HMGB1P15	ENSG00000238190
LINC00390	ENSG00000226519
RP11-800A18.4	ENSG00000267015
LINC01516	ENSG00000231422
CTD-2286N8.1	ENSG00000279474
CTD-2536I1.3	ENSG00000273923
TEKT4	ENSG00000163060
SP110	ENSG00000135899
XXcos-LUCA11.5	ENSG00000272104
RP11-226P1.2	ENSG00000258718
RP13-192B19.2	ENSG00000260585
KB-7G2.8	ENSG00000273244
B4GALT6	ENSG00000118276
CDK16	ENSG00000102225
ARL5C	ENSG00000141748
RP11-79C6.3	ENSG00000249748
C9orf72	ENSG00000147894
MYL12A	ENSG00000101608
TTC28	ENSG00000100154
RP11-666E17.1	ENSG00000259035
JAK2	ENSG00000096968
GPR108	ENSG00000125734
ZEB1-AS1	ENSG00000237036
ANKRD62P1-PARP4P3	ENSG00000189295
RP11-339A11.1	ENSG00000235756
HCG18	ENSG00000235727
NFIB	ENSG00000147862
RP11-782K4.1	ENSG00000249368
RP1-232N11.2	ENSG00000229042
ZNF793	ENSG00000188227
WAPL	ENSG00000062650
STK17A	ENSG00000164543
RP11-561I11.4	ENSG00000272865
OSTM1-AS1	ENSG00000225174
CSF3	ENSG00000108342
CTB-58E17.1	ENSG00000277969
IGHV3-63	ENSG00000253936
DUSP12	ENSG00000081721
PPIAL4E	ENSG00000271567
RP11-514F8.2	ENSG00000231082
RP11-409I10.2	ENSG00000259039
RP5-1107A17.4	ENSG00000263120
RP11-16B13.1	ENSG00000258553
RP11-665C16.6	ENSG00000258413
GNG8	ENSG00000167414
RP11-339A11.2	ENSG00000260322
RPL4P4	ENSG00000229638
SAPCD1	ENSG00000229176
FANCI	ENSG00000140525
SLC25A33	ENSG00000171612
RP11-326I11.4	ENSG00000271538
RP11-129M6.1	ENSG00000251363
RP11-417D4.1	ENSG00000237891
RP11-37B2.1	ENSG00000251136
TMEM52	ENSG00000178821
RP11-589C21.6	ENSG00000271938
CERS6	ENSG00000172292
AL157902.3	ENSG00000236866
MCEMP1	ENSG00000183019
GPR32P1	ENSG00000269565
NSMCE3	ENSG00000282130
AC093627.11	ENSG00000282309
AC098817.5	ENSG00000168129
U82695.9	ENSG00000224963
SPO11	ENSG00000054796
CTD-2192J16.22	ENSG00000269242
RP11-616M22.3	ENSG00000261294
RP13-348B13.2	ENSG00000225012
DAMA-236L13.19	ENSG00000258635
RP5-1155K23.4	ENSG00000237227
GPR32	ENSG00000142511
CTD-2230M5.1	ENSG00000230502
FLJ16779	ENSG00000275620
TSPY2	ENSG00000168757
UBA52P9	ENSG00000244329
AC098592.6	ENSG00000227965
RP4-612B18.3	ENSG00000213060
RP4-811M8.1	ENSG00000279835
RP11-663N22.1	ENSG00000265246
OSBP2	ENSG00000184792
AC138623.1	ENSG00000223977
RP11-612A1.1	ENSG00000263611
NUGGC	ENSG00000189233
RP11-153F1.1	ENSG00000224613
NAV2-AS1	ENSG00000254894
WDR11	ENSG00000120008
RBM22P1	ENSG00000265097
CSNK2B	ENSG00000228875
RP11-932O9.3	ENSG00000261747
NELFE	ENSG00000233801
CTC-492K19.4	ENSG00000268366
NAV2-AS2	ENSG00000254453
BGN	ENSG00000182492
CTB-12A17.2	ENSG00000279161
NAV2-IT1	ENSG00000255270
AC009892.10	ENSG00000275274
RP11-616M22.12	ENSG00000277010
SLC26A1	ENSG00000145217
FAM183CP	ENSG00000253279
AC007041.2	ENSG00000235411
LINC01168	ENSG00000240707
RAD23BP1	ENSG00000236570
AC010744.1	ENSG00000232548
IMPA2	ENSG00000141401
OR2H2	ENSG00000204657
AC132807.1	ENSG00000226238
AJ239321.3	ENSG00000237202
RP11-739N10.1	ENSG00000264151
GPX8	ENSG00000164294
RP11-429J17.4	ENSG00000254574
CNIH2	ENSG00000174871
SLC16A3	ENSG00000141526
RP11-932O9.4	ENSG00000259906
RP11-23P13.6	ENSG00000174171
FTLP8	ENSG00000232217
RP11-56N19.5	ENSG00000177553
RP11-104D21.1	ENSG00000227493
MTCYBP21	ENSG00000224747
AC098614.3	ENSG00000232766
AC013401.1	ENSG00000229395
MTCO3P7	ENSG00000249997
HCG19P	ENSG00000229149
LRRC53	ENSG00000162621
HLCS	ENSG00000159267
TPM3P3	ENSG00000254195
MST1L	ENSG00000186715
CYCSP5	ENSG00000227735
PRSS21	ENSG00000007038
GPR158	ENSG00000151025
MTATP6P7	ENSG00000232990
RP11-313C4.1	ENSG00000259149
RP11-683L23.6	ENSG00000274446
NPTX2	ENSG00000106236
RAB9AP4	ENSG00000235479
RP11-717F1.1	ENSG00000279669
OR52V1P	ENSG00000249633
CTD-2292P10.2	ENSG00000253806
CH507-24F1.1	ENSG00000279094
CTD-2568A17.1	ENSG00000261341
OR8B2	ENSG00000204293
CDR2L	ENSG00000109089
MTND4P27	ENSG00000230548
XXbac-BPG116M5.17	ENSG00000244255
RP11-727A23.10	ENSG00000255234
GPR139	ENSG00000180269
RP3-344J20.1	ENSG00000216378
LINC00645	ENSG00000258548
CCDC173	ENSG00000154479
EMSY	ENSG00000158636
ALG1L11P	ENSG00000249889
CTD-2313F11.1	ENSG00000240535
CHADL	ENSG00000100399
ARRDC1	ENSG00000197070
NCKAP5	ENSG00000176771
RP11-478K15.6	ENSG00000230731
PLA2G4B	ENSG00000243708
RP11-496D1.2	ENSG00000227312
ARHGEF7-AS2	ENSG00000235875
FBXO3	ENSG00000110429
ARID2	ENSG00000189079
AP001187.11	ENSG00000230835
CTD-2536I1.2	ENSG00000280304
CTAGE5	ENSG00000150527
CYYR1	ENSG00000166265
AC005514.2	ENSG00000279599
AC011515.2	ENSG00000275984
NAT8B	ENSG00000204872
AKR7A3	ENSG00000162482
ZNF557	ENSG00000130544
RP11-478K15.7	ENSG00000276854
MAGEA4	ENSG00000147381
RPL29P32	ENSG00000242945
MTCO1P55	ENSG00000241926
NARS2	ENSG00000137513
GU182352.6	ENSG00000277729
IGSF5	ENSG00000183067
MAGOHB	ENSG00000111196
EIF4E2P1	ENSG00000213384
RP11-419J16.1	ENSG00000265554
RP11-1157N2__B.2	ENSG00000265737
FEM1AP3	ENSG00000217770
RP11-226P1.1	ENSG00000241891
MTND2P5	ENSG00000224354
RP5-1041C10.3	ENSG00000237788
RP11-104D21.2	ENSG00000230926
TPSB2	ENSG00000197253
C1orf101	ENSG00000179397
RP11-212I21.4	ENSG00000261997
NDUFV3	ENSG00000160194
AC139100.3	ENSG00000267251
RP11-432N13.2	ENSG00000237833
AF165138.7	ENSG00000243440
KIR2DL5A	ENSG00000276686
RP11-775H9.1	ENSG00000250665
RHAG	ENSG00000112077
RP11-1058N17.1	ENSG00000266905
UBC	ENSG00000150991
NPPA	ENSG00000175206
RP11-888D10.4	ENSG00000273284
MTND1P3	ENSG00000239648
OR2T33	ENSG00000177212
DUX4L52	ENSG00000258336
PRPF38AP1	ENSG00000225053
LILRP2	ENSG00000274826
SAGE4P	ENSG00000224539
EIF5A	ENSG00000132507
XXbac-BPG554J19.2	ENSG00000276906
TTTY13	ENSG00000184991
OR8B3	ENSG00000196661
COX6A1P3	ENSG00000216710
AP005530.1	ENSG00000262352
RP11-577H5.1	ENSG00000213385
EZH2	ENSG00000106462
SH3GLB1	ENSG00000097033
CTA-331F8.1	ENSG00000260865
RP11-8P13.5	ENSG00000274976
RP11-326I11.1	ENSG00000249056
AP005530.2	ENSG00000263305
RP11-377G16.2	ENSG00000248719
RP4-737E23.7	ENSG00000275179
RP11-8P13.1	ENSG00000244743
IGKV1D-32	ENSG00000253191
SOWAHA	ENSG00000198944
PLEKHH1	ENSG00000054690
KB-1466C5.1	ENSG00000273115
TRIM60P14	ENSG00000250227
JKAMPP1	ENSG00000231491
CYYR1-AS1	ENSG00000197934
RP11-371E8.4	ENSG00000259066
RP3-426I6.2	ENSG00000231344
ARHGEF7-AS1	ENSG00000227352
OR2T12	ENSG00000177201
RP11-574O16.1	ENSG00000259855
PAFAH1B3	ENSG00000079462
MYPN	ENSG00000138347
RP3-446N13.4	ENSG00000280272
SAPCD1-AS1	ENSG00000238017
TCEB1P5	ENSG00000271123
IGKV3D-31	ENSG00000253999
RPS2P32	ENSG00000232818
RP11-366M4.2	ENSG00000244146
RP11-876N24.7	ENSG00000275673
CAPNS2	ENSG00000256812
RP5-884G6.2	ENSG00000228084
FAM86EP	ENSG00000251669
PGAM1P6	ENSG00000224464
CTD-3006G17.2	ENSG00000258932
AC098784.1	ENSG00000276974
RP11-22P4.2	ENSG00000254606
OR1D2	ENSG00000184166
RP1-105O18.1	ENSG00000232299
RP11-83B20.10	ENSG00000279087
NXN	ENSG00000280563
REPIN1	ENSG00000214022
CELF3	ENSG00000159409
TAS2R39	ENSG00000236398
DGKA	ENSG00000065357
LINC00997	ENSG00000281332
RP11-513D4.3	ENSG00000226750
AP001596.6	ENSG00000232692
ANKUB1	ENSG00000206199
GAPDHP20	ENSG00000224333
CBWD3	ENSG00000196873
RP11-876N24.2	ENSG00000262151
RP11-561I11.3	ENSG00000224525
RP11-348P10.2	ENSG00000272077
ZNF197-AS1	ENSG00000233509
AC007950.1	ENSG00000259268
KIF18A	ENSG00000121621
AC005740.4	ENSG00000250347
RP11-621H8.2	ENSG00000259493
AC066692.3	ENSG00000238111
RP11-242J7.1	ENSG00000254233
RP11-168J19.2	ENSG00000198671
LFNG	ENSG00000106003
RP4-737E23.2	ENSG00000230387
OR7E136P	ENSG00000205897
ANKRD11	ENSG00000167522
AFAP1	ENSG00000196526
RLBP1	ENSG00000140522
TRAPPC1	ENSG00000170043
RP11-37J13.1	ENSG00000281925
RP11-334C17.6	ENSG00000275479
RPL3P10	ENSG00000282698
C11orf73	ENSG00000149196
PRLH	ENSG00000071677
AC016700.5	ENSG00000231327
GNA11	ENSG00000088256
RP11-110I1.11	ENSG00000254428
SIRT1	ENSG00000096717
ARHGEF6	ENSG00000129675
SNW1	ENSG00000100603
PRR5	ENSG00000186654
RP11-5C23.2	ENSG00000273183
SURF6	ENSG00000148296
PBK	ENSG00000168078
IMMP1LP1	ENSG00000270269
CHCHD7	ENSG00000170791
BTNL2	ENSG00000229741
PKD1	ENSG00000008710
SLC25A15P5	ENSG00000249288
SNRPGP20	ENSG00000271496
RP11-506E9.3	ENSG00000261745
RALGAPA2	ENSG00000188559
